# drone_mapper map file
x_min=0 x_max=200 y_min=0 y_max=200 z_min=0 z_max=100
# x y z value
10 0 75 1
10 0 80 1
10 0 85 1
10 0 90 1
10 0 95 1
10 0 100 1
10 5 0 1
10 5 5 0
10 5 10 0
10 5 15 0
10 5 20 0
10 5 25 0
10 5 30 0
10 5 35 0
10 5 40 0
10 5 45 0
10 5 50 0
10 5 55 0
10 5 60 0
10 5 65 0
10 5 70 0
10 5 75 0
10 5 80 0
10 5 85 0
10 5 90 0
10 5 95 0
10 5 100 1
10 10 0 1
10 10 5 0
10 10 10 0
10 10 15 0
10 10 20 0
10 10 25 0
10 10 30 0
10 10 35 0
10 10 40 0
10 10 45 0
10 10 50 0
10 10 55 0
10 10 60 0
10 10 65 0
10 10 70 0
10 10 75 0
10 10 80 0
10 10 85 0
10 10 90 0
10 10 95 0
10 10 100 1
10 15 0 1
10 15 5 0
10 15 10 0
10 15 15 0
10 15 20 0
10 15 25 0
10 15 30 0
10 15 35 0
10 15 40 0
10 15 45 0
10 15 50 0
10 15 55 0
10 15 60 0
10 15 65 0
10 15 70 0
10 15 75 0
10 15 80 0
10 15 85 0
10 15 90 0
10 15 95 0
10 15 100 1
10 20 0 1
10 20 5 0
10 20 10 0
10 20 15 0
10 20 20 0
10 20 25 0
10 20 30 0
10 20 35 0
10 20 40 0
10 20 45 0
10 20 50 0
10 20 55 0
10 20 60 0
10 20 65 0
10 20 70 0
10 20 75 0
10 20 80 0
10 20 85 0
10 20 90 0
10 20 95 0
10 20 100 1
10 25 0 1
10 25 5 0
10 25 10 0
10 25 15 0
10 25 20 0
10 25 25 0
10 25 30 0
10 25 35 0
10 25 40 0
10 25 45 0
10 25 50 0
10 25 55 0
10 25 60 0
10 25 65 0
10 25 70 0
10 25 75 0
10 25 80 0
10 25 85 0
10 25 90 0
10 25 95 0
10 25 100 1
10 30 0 1
10 30 5 0
10 30 10 0
10 30 15 0
10 30 20 0
10 30 25 0
10 30 30 0
10 30 35 0
10 30 40 0
10 30 45 0
10 30 50 0
10 30 55 0
10 30 60 0
10 30 65 0
10 30 70 0
10 30 75 0
10 30 80 0
10 30 85 0
10 30 90 0
10 30 95 0
10 30 100 1
10 35 0 1
10 35 5 0
10 35 10 0
10 35 15 0
10 35 20 0
10 35 25 0
10 35 30 0
10 35 35 0
10 35 40 0
10 35 45 0
10 35 50 0
10 35 55 0
10 35 60 0
10 35 65 0
10 35 70 0
10 35 75 0
10 35 80 0
10 35 85 0
10 35 90 0
10 35 95 0
10 35 100 1
10 40 0 1
10 40 5 0
10 40 10 0
10 40 15 0
10 40 20 0
10 40 25 0
10 40 30 0
10 40 35 0
10 40 40 0
10 40 45 0
10 40 50 0
10 40 55 0
10 40 60 0
10 40 65 0
10 40 70 0
10 40 75 0
10 40 80 0
10 40 85 0
10 40 90 0
10 40 95 0
10 40 100 1
10 45 0 1
10 45 5 0
10 45 10 0
10 45 15 0
10 45 20 0
10 45 25 0
10 45 30 0
10 45 35 0
10 45 40 0
10 45 45 0
10 45 50 0
10 45 55 0
10 45 60 0
10 45 65 0
10 45 70 0
10 45 75 0
10 45 80 0
10 45 85 0
10 45 90 0
10 45 95 0
10 45 100 1
10 50 0 1
10 50 5 0
10 50 10 0
10 50 15 0
10 50 20 0
10 50 25 0
10 50 30 0
10 50 35 0
10 50 40 0
10 50 45 0
10 50 50 0
10 50 55 0
10 50 60 0
10 50 65 0
10 50 70 0
10 50 75 0
10 50 80 0
10 50 85 0
10 50 90 0
10 50 95 0
10 50 100 1
10 55 0 1
10 55 5 0
10 55 10 0
10 55 15 0
10 55 20 0
10 55 25 0
10 55 30 0
10 55 35 0
10 55 40 0
10 55 45 0
10 55 50 0
10 55 55 0
10 55 60 0
10 55 65 0
10 55 70 0
10 55 75 0
10 55 80 0
10 55 85 0
10 55 90 0
10 55 95 0
10 55 100 1
10 60 0 1
10 60 5 0
10 60 10 0
10 60 15 0
10 60 20 0
10 60 25 0
10 60 30 0
10 60 35 0
10 60 40 0
10 60 45 0
10 60 50 0
10 60 55 0
10 60 60 0
10 60 65 0
10 60 70 0
10 60 75 0
10 60 80 0
10 60 85 0
10 60 90 0
10 60 95 0
10 60 100 1
10 65 0 1
10 65 5 0
10 65 10 0
10 65 15 0
10 65 20 0
10 65 25 0
10 65 30 0
10 65 35 0
10 65 40 0
10 65 45 0
10 65 50 0
10 65 55 0
10 65 60 0
10 65 65 0
10 65 70 0
10 65 75 0
10 65 80 0
10 65 85 0
10 65 90 0
10 65 95 0
10 65 100 1
10 70 0 1
10 70 5 0
10 70 10 0
10 70 15 0
10 70 20 0
10 70 25 0
10 70 30 0
10 70 35 0
10 70 40 0
10 70 45 0
10 70 50 0
10 70 55 0
10 70 60 0
10 70 65 0
10 70 70 0
10 70 75 0
10 70 80 0
10 70 85 0
10 70 90 0
10 70 95 0
10 70 100 1
10 75 0 1
10 75 5 0
10 75 10 0
10 75 15 0
10 75 20 0
10 75 25 0
10 75 30 0
10 75 35 0
10 75 40 0
10 75 45 0
10 75 50 0
10 75 55 0
10 75 60 0
10 75 65 0
10 75 70 0
10 75 75 0
10 75 80 0
10 75 85 0
10 75 90 0
10 75 95 0
10 75 100 1
10 80 0 1
10 80 5 0
10 80 10 0
10 80 15 0
10 80 20 0
10 80 25 0
10 80 30 0
10 80 35 0
10 80 40 0
10 80 45 0
10 80 50 0
10 80 55 0
10 80 60 0
10 80 65 0
10 80 70 0
10 80 75 0
10 80 80 0
10 80 85 0
10 80 90 0
10 80 95 0
10 80 100 1
10 85 0 1
10 85 5 0
10 85 10 0
10 85 15 0
10 85 20 0
10 85 25 0
10 85 30 0
10 85 35 0
10 85 40 0
10 85 45 0
10 85 50 0
10 85 55 0
10 85 60 0
10 85 65 0
10 85 70 0
10 85 75 0
10 85 80 0
10 85 85 0
10 85 90 0
10 85 95 0
10 85 100 1
10 90 0 1
10 90 5 0
10 90 10 0
10 90 15 0
10 90 20 0
10 90 25 0
10 90 30 0
10 90 35 0
10 90 40 0
10 90 45 0
10 90 50 0
10 90 55 0
10 90 60 0
10 90 65 0
10 90 70 0
10 90 75 0
10 90 80 0
10 90 85 0
10 90 90 0
10 90 95 0
10 90 100 1
10 95 0 1
10 95 5 0
10 95 10 0
10 95 15 0
10 95 20 0
10 95 25 0
10 95 30 0
10 95 35 0
10 95 40 0
10 95 45 0
10 95 50 0
10 95 55 0
10 95 60 0
10 95 65 0
10 95 70 0
10 95 75 0
10 95 80 0
10 95 85 0
10 95 90 0
10 95 95 0
10 95 100 1
10 100 0 1
10 100 5 0
10 100 10 0
10 100 15 0
10 100 20 0
10 100 25 0
10 100 30 0
10 100 35 0
10 100 40 0
10 100 45 0
10 100 50 0
10 100 55 0
10 100 60 0
10 100 65 0
10 100 70 0
10 100 75 0
10 100 80 0
10 100 85 0
10 100 90 0
10 100 95 0
10 100 100 1
10 105 0 1
10 105 5 0
10 105 10 0
10 105 15 0
10 105 20 0
10 105 25 0
10 105 30 0
10 105 35 0
10 105 40 0
10 105 45 0
10 105 50 0
10 105 55 0
10 105 60 0
10 105 65 0
10 105 70 0
10 105 75 0
10 105 80 0
10 105 85 0
10 105 90 0
10 105 95 0
10 105 100 1
10 110 0 1
10 110 5 0
10 110 10 0
10 110 15 0
10 110 20 0
10 110 25 0
10 110 30 0
10 110 35 0
10 110 40 0
10 110 45 0
10 110 50 0
10 110 55 0
10 110 60 0
10 110 65 0
10 110 70 0
10 110 75 0
10 110 80 0
10 110 85 0
10 110 90 0
10 110 95 0
10 110 100 1
10 115 0 1
10 115 5 0
10 115 10 0
10 115 15 0
10 115 20 0
10 115 25 0
10 115 30 0
10 115 35 0
10 115 40 0
10 115 45 0
10 115 50 0
10 115 55 0
10 115 60 0
10 115 65 0
10 115 70 0
10 115 75 0
10 115 80 0
10 115 85 0
10 115 90 0
10 115 95 0
10 115 100 1
10 120 0 1
10 120 5 0
10 120 10 0
10 120 15 0
10 120 20 0
10 120 25 0
10 120 30 0
10 120 35 0
10 120 40 0
10 120 45 0
10 120 50 0
10 120 55 0
10 120 60 0
10 120 65 0
10 120 70 0
10 120 75 0
10 120 80 0
10 120 85 0
10 120 90 0
10 120 95 0
10 120 100 1
10 125 0 1
10 125 5 0
10 125 10 0
10 125 15 0
10 125 20 0
10 125 25 0
10 125 30 0
10 125 35 0
10 125 40 0
10 125 45 0
10 125 50 0
10 125 55 0
10 125 60 0
10 125 65 0
10 125 70 0
10 125 75 0
10 125 80 0
10 125 85 0
10 125 90 0
10 125 95 0
10 125 100 1
10 130 0 1
10 130 5 0
10 130 10 0
10 130 15 0
10 130 20 0
10 130 25 0
10 130 30 0
10 130 35 0
10 130 40 0
10 130 45 0
10 130 50 0
10 130 55 0
10 130 60 0
10 130 65 0
10 130 70 0
10 130 75 0
10 130 80 0
10 130 85 0
10 130 90 0
10 130 95 0
10 130 100 1
10 135 0 1
10 135 5 0
10 135 10 0
10 135 15 0
10 135 20 0
10 135 25 0
10 135 30 0
10 135 35 0
10 135 40 0
10 135 45 0
10 135 50 0
10 135 55 0
10 135 60 0
10 135 65 0
10 135 70 0
10 135 75 0
10 135 80 0
10 135 85 0
10 135 90 0
10 135 95 0
10 135 100 1
10 140 0 1
10 140 5 0
10 140 10 0
10 140 15 0
10 140 20 0
10 140 25 0
10 140 30 0
10 140 35 0
10 140 40 0
10 140 45 0
10 140 50 0
10 140 55 0
10 140 60 0
10 140 65 0
10 140 70 0
10 140 75 0
10 140 80 0
10 140 85 0
10 140 90 0
10 140 95 0
10 140 100 1
10 145 0 1
10 145 5 0
10 145 10 0
10 145 15 0
10 145 20 0
10 145 25 0
10 145 30 0
10 145 35 0
10 145 40 0
10 145 45 0
10 145 50 0
10 145 55 0
10 145 60 0
10 145 65 0
10 145 70 0
10 145 75 0
10 145 80 0
10 145 85 0
10 145 90 0
10 145 95 0
10 145 100 1
10 150 0 1
10 150 5 0
10 150 10 0
10 150 15 0
10 150 20 0
10 150 25 0
10 150 30 0
10 150 35 0
10 150 40 0
10 150 45 0
10 150 50 0
10 150 55 0
10 150 60 0
10 150 65 0
10 150 70 0
10 150 75 0
10 150 80 0
10 150 85 0
10 150 90 0
10 150 95 0
10 150 100 1
10 155 0 1
10 155 5 0
10 155 10 0
10 155 15 0
10 155 20 0
10 155 25 0
10 155 30 0
10 155 35 0
10 155 40 0
10 155 45 0
10 155 50 0
10 155 55 0
10 155 60 0
10 155 65 0
10 155 70 0
10 155 75 0
10 155 80 0
10 155 85 0
10 155 90 0
10 155 95 0
10 155 100 1
10 160 0 1
10 160 5 0
10 160 10 0
10 160 15 0
10 160 20 0
10 160 25 0
10 160 30 0
10 160 35 0
10 160 40 0
10 160 45 0
10 160 50 0
10 160 55 0
10 160 60 0
10 160 65 0
10 160 70 0
10 160 75 0
10 160 80 0
10 160 85 0
10 160 90 0
10 160 95 0
10 160 100 1
10 165 0 1
10 165 5 0
10 165 10 0
10 165 15 0
10 165 20 0
10 165 25 0
10 165 30 0
10 165 35 0
10 165 40 0
10 165 45 0
10 165 50 0
10 165 55 0
10 165 60 0
10 165 65 0
10 165 70 0
10 165 75 0
10 165 80 0
10 165 85 0
10 165 90 0
10 165 95 0
10 165 100 1
10 170 0 1
10 170 5 0
10 170 10 0
10 170 15 0
10 170 20 0
10 170 25 0
10 170 30 0
10 170 35 0
10 170 40 0
10 170 45 0
10 170 50 0
10 170 55 0
10 170 60 0
10 170 65 0
10 170 70 0
10 170 75 0
10 170 80 0
10 170 85 0
10 170 90 0
10 170 95 0
10 170 100 1
10 175 0 1
10 175 5 0
10 175 10 0
10 175 15 0
10 175 20 0
10 175 25 0
10 175 30 0
10 175 35 0
10 175 40 0
10 175 45 0
10 175 50 0
10 175 55 0
10 175 60 0
10 175 65 0
10 175 70 0
10 175 75 0
10 175 80 0
10 175 85 0
10 175 90 0
10 175 95 0
10 175 100 1
10 180 0 1
10 180 5 0
10 180 10 0
10 180 15 0
10 180 20 0
10 180 25 0
10 180 30 0
10 180 35 0
10 180 40 0
10 180 45 0
10 180 50 0
10 180 55 0
10 180 60 0
10 180 65 0
10 180 70 0
10 180 75 0
10 180 80 0
10 180 85 0
10 180 90 0
10 180 95 0
10 180 100 1
10 185 0 1
10 185 5 0
10 185 10 0
10 185 15 0
10 185 20 0
10 185 25 0
10 185 30 0
10 185 35 0
10 185 40 0
10 185 45 0
10 185 50 0
10 185 55 0
10 185 60 0
10 185 65 0
10 185 70 0
10 185 75 0
10 185 80 0
10 185 85 0
10 185 90 0
10 185 95 0
10 185 100 1
10 190 0 1
10 190 5 0
10 190 10 0
10 190 15 0
10 190 20 0
10 190 25 0
10 190 30 0
10 190 35 0
10 190 40 0
10 190 45 0
10 190 50 0
10 190 55 0
10 190 60 0
10 190 65 0
10 190 70 0
10 190 75 0
10 190 80 0
10 190 85 0
10 190 90 0
10 190 95 0
10 190 100 1
10 195 0 1
10 195 5 0
10 195 10 0
10 195 15 0
10 195 20 0
10 195 25 0
10 195 30 0
10 195 35 0
10 195 40 0
10 195 45 0
10 195 50 0
10 195 55 0
10 195 60 0
10 195 65 0
10 195 70 0
10 195 75 0
10 195 80 0
10 195 85 0
10 195 90 0
10 195 95 0
10 195 100 1
10 200 0 1
10 200 5 1
10 200 10 1
10 200 15 1
10 200 20 1
10 200 25 1
10 200 30 1
10 200 35 1
10 200 40 1
10 200 45 1
10 200 50 1
10 200 55 1
10 200 60 1
10 200 65 1
10 200 70 1
10 200 75 1
10 200 80 1
10 200 85 1
10 200 90 1
10 200 95 1
10 200 100 1
15 0 0 1
15 0 5 1
15 0 10 1
15 0 15 1
15 0 20 1
15 0 25 1
15 0 30 1
15 0 35 1
15 0 40 1
15 0 45 1
15 0 50 1
15 0 55 1
15 0 60 1
15 0 65 1
15 0 70 1
15 0 75 1
15 0 80 1
15 0 85 1
15 0 90 1
15 0 95 1
15 0 100 1
15 5 0 1
15 5 5 0
15 5 10 0
15 5 15 0
15 5 20 0
15 5 25 0
15 5 30 0
15 5 35 0
15 5 40 0
15 5 45 0
15 5 50 0
15 5 55 0
15 5 60 0
15 5 65 0
15 5 70 0
15 5 75 0
15 5 80 0
15 5 85 0
15 5 90 0
15 5 95 0
15 5 100 1
15 10 0 1
15 10 5 0
15 10 10 0
15 10 15 0
15 10 20 0
15 10 25 0
15 10 30 0
15 10 35 0
15 10 40 0
15 10 45 0
15 10 50 0
15 10 55 0
15 10 60 0
15 10 65 0
15 10 70 0
15 10 75 0
15 10 80 0
15 10 85 0
15 10 90 0
15 10 95 0
15 10 100 1
15 15 0 1
15 15 5 0
15 15 10 0
15 15 15 0
15 15 20 0
15 15 25 0
15 15 30 0
15 15 35 0
15 15 40 0
15 15 45 0
15 15 50 0
15 15 55 0
15 15 60 0
15 15 65 0
15 15 70 0
15 15 75 0
15 15 80 0
15 15 85 0
15 15 90 0
15 15 95 0
15 15 100 1
15 20 0 1
15 20 5 0
15 20 10 0
15 20 15 0
15 20 20 0
15 20 25 0
15 20 30 0
15 20 35 0
15 20 40 0
15 20 45 0
15 20 50 0
15 20 55 0
15 20 60 0
15 20 65 0
15 20 70 0
15 20 75 0
15 20 80 0
15 20 85 0
15 20 90 0
15 20 95 0
15 20 100 1
15 25 0 1
15 25 5 0
15 25 10 0
15 25 15 0
15 25 20 0
15 25 25 0
15 25 30 0
15 25 35 0
15 25 40 0
15 25 45 0
15 25 50 0
15 25 55 0
15 25 60 0
15 25 65 0
15 25 70 0
15 25 75 0
15 25 80 0
15 25 85 0
15 25 90 0
15 25 95 0
15 25 100 1
15 30 0 1
15 30 5 0
15 30 10 0
15 30 15 0
15 30 20 0
15 30 25 0
15 30 30 0
15 30 35 0
15 30 40 0
15 30 45 0
15 30 50 0
15 30 55 0
15 30 60 0
15 30 65 0
15 30 70 0
15 30 75 0
15 30 80 0
15 30 85 0
15 30 90 0
15 30 95 0
15 30 100 1
15 35 0 1
15 35 5 0
15 35 10 0
15 35 15 0
15 35 20 0
15 35 25 0
15 35 30 0
15 35 35 0
15 35 40 0
15 35 45 0
15 35 50 0
15 35 55 0
15 35 60 0
15 35 65 0
15 35 70 0
15 35 75 0
15 35 80 0
15 35 85 0
15 35 90 0
15 35 95 0
15 35 100 1
15 40 0 1
15 40 5 0
15 40 10 0
15 40 15 0
15 40 20 0
15 40 25 0
15 40 30 0
15 40 35 0
15 40 40 0
15 40 45 0
15 40 50 0
15 40 55 0
15 40 60 0
15 40 65 0
15 40 70 0
15 40 75 0
15 40 80 0
15 40 85 0
15 40 90 0
15 40 95 0
15 40 100 1
15 45 0 1
15 45 5 0
15 45 10 0
15 45 15 0
15 45 20 0
15 45 25 0
15 45 30 0
15 45 35 0
15 45 40 0
15 45 45 0
15 45 50 0
15 45 55 0
15 45 60 0
15 45 65 0
15 45 70 0
15 45 75 0
15 45 80 0
15 45 85 0
15 45 90 0
15 45 95 0
15 45 100 1
15 50 0 1
15 50 5 0
15 50 10 0
15 50 15 0
15 50 20 0
15 50 25 0
15 50 30 0
15 50 35 0
15 50 40 0
15 50 45 0
15 50 50 0
15 50 55 0
15 50 60 0
15 50 65 0
15 50 70 0
15 50 75 0
15 50 80 0
15 50 85 0
15 50 90 0
15 50 95 0
15 50 100 1
15 55 0 1
15 55 5 0
15 55 10 0
15 55 15 0
15 55 20 0
15 55 25 0
15 55 30 0
15 55 35 0
15 55 40 0
15 55 45 0
15 55 50 0
15 55 55 0
15 55 60 0
15 55 65 0
15 55 70 0
15 55 75 0
15 55 80 0
15 55 85 0
15 55 90 0
15 55 95 0
15 55 100 1
15 60 0 1
15 60 5 0
15 60 10 0
15 60 15 0
15 60 20 0
15 60 25 0
15 60 30 0
15 60 35 0
15 60 40 0
15 60 45 0
15 60 50 0
15 60 55 0
15 60 60 0
15 60 65 0
15 60 70 0
15 60 75 0
15 60 80 0
15 60 85 0
15 60 90 0
15 60 95 0
15 60 100 1
15 65 0 1
15 65 5 0
15 65 10 0
15 65 15 0
15 65 20 0
15 65 25 0
15 65 30 0
15 65 35 0
15 65 40 0
15 65 45 0
15 65 50 0
15 65 55 0
15 65 60 0
15 65 65 0
15 65 70 0
15 65 75 0
15 65 80 0
15 65 85 0
15 65 90 0
15 65 95 0
15 65 100 1
15 70 0 1
15 70 5 0
15 70 10 0
15 70 15 0
15 70 20 0
15 70 25 0
15 70 30 0
15 70 35 0
15 70 40 0
15 70 45 0
15 70 50 0
15 70 55 0
15 70 60 0
15 70 65 0
15 70 70 0
15 70 75 0
15 70 80 0
15 70 85 0
15 70 90 0
15 70 95 0
15 70 100 1
15 75 0 1
15 75 5 0
15 75 10 0
15 75 15 0
15 75 20 0
15 75 25 0
15 75 30 0
15 75 35 0
15 75 40 0
15 75 45 0
15 75 50 0
15 75 55 0
15 75 60 0
15 75 65 0
15 75 70 0
15 75 75 0
15 75 80 0
15 75 85 0
15 75 90 0
15 75 95 0
15 75 100 1
15 80 0 1
15 80 5 0
15 80 10 0
15 80 15 0
15 80 20 0
15 80 25 0
15 80 30 0
15 80 35 0
15 80 40 0
15 80 45 0
15 80 50 0
15 80 55 0
15 80 60 0
15 80 65 0
15 80 70 0
15 80 75 0
15 80 80 0
15 80 85 0
15 80 90 0
15 80 95 0
15 80 100 1
15 85 0 1
15 85 5 0
15 85 10 0
15 85 15 0
15 85 20 0
15 85 25 0
15 85 30 0
15 85 35 0
15 85 40 0
15 85 45 0
15 85 50 0
15 85 55 0
15 85 60 0
15 85 65 0
15 85 70 0
15 85 75 0
15 85 80 0
15 85 85 0
15 85 90 0
15 85 95 0
15 85 100 1
15 90 0 1
15 90 5 0
15 90 10 0
15 90 15 0
15 90 20 0
15 90 25 0
15 90 30 0
15 90 35 0
15 90 40 0
15 90 45 0
15 90 50 0
15 90 55 0
15 90 60 0
15 90 65 0
15 90 70 0
15 90 75 0
15 90 80 0
15 90 85 0
15 90 90 0
15 90 95 0
15 90 100 1
15 95 0 1
15 95 5 0
15 95 10 0
15 95 15 0
15 95 20 0
15 95 25 0
15 95 30 0
15 95 35 0
15 95 40 0
15 95 45 0
15 95 50 0
15 95 55 0
15 95 60 0
15 95 65 0
15 95 70 0
15 95 75 0
15 95 80 0
15 95 85 0
15 95 90 0
15 95 95 0
15 95 100 1
15 100 0 1
15 100 5 0
15 100 10 0
15 100 15 0
15 100 20 0
15 100 25 0
15 100 30 0
15 100 35 0
15 100 40 0
15 100 45 0
15 100 50 0
15 100 55 0
15 100 60 0
15 100 65 0
15 100 70 0
15 100 75 0
15 100 80 0
15 100 85 0
15 100 90 0
15 100 95 0
15 100 100 1
15 105 0 1
15 105 5 0
15 105 10 0
15 105 15 0
15 105 20 0
15 105 25 0
15 105 30 0
15 105 35 0
15 105 40 0
15 105 45 0
15 105 50 0
15 105 55 0
15 105 60 0
15 105 65 0
15 105 70 0
15 105 75 0
15 105 80 0
15 105 85 0
15 105 90 0
15 105 95 0
15 105 100 1
15 110 0 1
15 110 5 0
15 110 10 0
15 110 15 0
15 110 20 0
15 110 25 0
15 110 30 0
15 110 35 0
15 110 40 0
15 110 45 0
15 110 50 0
15 110 55 0
15 110 60 0
15 110 65 0
15 110 70 0
15 110 75 0
15 110 80 0
15 110 85 0
15 110 90 0
15 110 95 0
15 110 100 1
15 115 0 1
15 115 5 0
15 115 10 0
15 115 15 0
15 115 20 0
15 115 25 0
15 115 30 0
15 115 35 0
15 115 40 0
15 115 45 0
15 115 50 0
15 115 55 0
15 115 60 0
15 115 65 0
15 115 70 0
15 115 75 0
15 115 80 0
15 115 85 0
15 115 90 0
15 115 95 0
15 115 100 1
15 120 0 1
15 120 5 0
15 120 10 0
15 120 15 0
15 120 20 0
15 120 25 0
15 120 30 0
15 120 35 0
15 120 40 0
15 120 45 0
15 120 50 0
15 120 55 0
15 120 60 0
15 120 65 0
15 120 70 0
15 120 75 0
15 120 80 0
15 120 85 0
15 120 90 0
15 120 95 0
15 120 100 1
15 125 0 1
15 125 5 0
15 125 10 0
15 125 15 0
15 125 20 0
15 125 25 0
15 125 30 0
15 125 35 0
15 125 40 0
15 125 45 0
15 125 50 0
15 125 55 0
15 125 60 0
15 125 65 0
15 125 70 0
15 125 75 0
15 125 80 0
15 125 85 0
15 125 90 0
15 125 95 0
15 125 100 1
15 130 0 1
15 130 5 0
15 130 10 0
15 130 15 0
15 130 20 0
15 130 25 0
15 130 30 0
15 130 35 0
15 130 40 0
15 130 45 0
15 130 50 0
15 130 55 0
15 130 60 0
15 130 65 0
15 130 70 0
15 130 75 0
15 130 80 0
15 130 85 0
15 130 90 0
15 130 95 0
15 130 100 1
15 135 0 1
15 135 5 0
15 135 10 0
15 135 15 0
15 135 20 0
15 135 25 0
15 135 30 0
15 135 35 0
15 135 40 0
15 135 45 0
15 135 50 0
15 135 55 0
15 135 60 0
15 135 65 0
15 135 70 0
15 135 75 0
15 135 80 0
15 135 85 0
15 135 90 0
15 135 95 0
15 135 100 1
15 140 0 1
15 140 5 0
15 140 10 0
15 140 15 0
15 140 20 0
15 140 25 0
15 140 30 0
15 140 35 0
15 140 40 0
15 140 45 0
15 140 50 0
15 140 55 0
15 140 60 0
15 140 65 0
15 140 70 0
15 140 75 0
15 140 80 0
15 140 85 0
15 140 90 0
15 140 95 0
15 140 100 1
15 145 0 1
15 145 5 0
15 145 10 0
15 145 15 0
15 145 20 0
15 145 25 0
15 145 30 0
15 145 35 0
15 145 40 0
15 145 45 0
15 145 50 0
15 145 55 0
15 145 60 0
15 145 65 0
15 145 70 0
15 145 75 0
15 145 80 0
15 145 85 0
15 145 90 0
15 145 95 0
15 145 100 1
15 150 0 1
15 150 5 0
15 150 10 0
15 150 15 0
15 150 20 0
15 150 25 0
15 150 30 0
15 150 35 0
15 150 40 0
15 150 45 0
15 150 50 0
15 150 55 0
15 150 60 0
15 150 65 0
15 150 70 0
15 150 75 0
15 150 80 0
15 150 85 0
15 150 90 0
15 150 95 0
15 150 100 1
15 155 0 1
15 155 5 0
15 155 10 0
15 155 15 0
15 155 20 0
15 155 25 0
15 155 30 0
15 155 35 0
15 155 40 0
15 155 45 0
15 155 50 0
15 155 55 0
15 155 60 0
15 155 65 0
15 155 70 0
15 155 75 0
15 155 80 0
15 155 85 0
15 155 90 0
15 155 95 0
15 155 100 1
15 160 0 1
15 160 5 0
15 160 10 0
15 160 15 0
15 160 20 0
15 160 25 0
15 160 30 0
15 160 35 0
15 160 40 0
15 160 45 0
15 160 50 0
15 160 55 0
15 160 60 0
15 160 65 0
15 160 70 0
15 160 75 0
15 160 80 0
15 160 85 0
15 160 90 0
15 160 95 0
15 160 100 1
15 165 0 1
15 165 5 0
15 165 10 0
15 165 15 0
15 165 20 0
15 165 25 0
15 165 30 0
15 165 35 0
15 165 40 0
15 165 45 0
15 165 50 0
15 165 55 0
15 165 60 0
15 165 65 0
15 165 70 0
15 165 75 0
15 165 80 0
15 165 85 0
15 165 90 0
15 165 95 0
15 165 100 1
15 170 0 1
15 170 5 0
15 170 10 0
15 170 15 0
15 170 20 0
15 170 25 0
15 170 30 0
15 170 35 0
15 170 40 0
15 170 45 0
15 170 50 0
15 170 55 0
15 170 60 0
15 170 65 0
15 170 70 0
15 170 75 0
15 170 80 0
15 170 85 0
15 170 90 0
15 170 95 0
15 170 100 1
15 175 0 1
15 175 5 0
15 175 10 0
15 175 15 0
15 175 20 0
15 175 25 0
15 175 30 0
15 175 35 0
15 175 40 0
15 175 45 0
15 175 50 0
15 175 55 0
15 175 60 0
15 175 65 0
15 175 70 0
15 175 75 0
15 175 80 0
15 175 85 0
15 175 90 0
15 175 95 0
15 175 100 1
15 180 0 1
15 180 5 0
15 180 10 0
15 180 15 0
15 180 20 0
15 180 25 0
15 180 30 0
15 180 35 0
15 180 40 0
15 180 45 0
15 180 50 0
15 180 55 0
15 180 60 0
15 180 65 0
15 180 70 0
15 180 75 0
15 180 80 0
15 180 85 0
15 180 90 0
15 180 95 0
15 180 100 1
15 185 0 1
15 185 5 0
15 185 10 0
15 185 15 0
15 185 20 0
15 185 25 0
15 185 30 0
15 185 35 0
15 185 40 0
15 185 45 0
15 185 50 0
15 185 55 0
15 185 60 0
15 185 65 0
15 185 70 0
15 185 75 0
15 185 80 0
15 185 85 0
15 185 90 0
15 185 95 0
15 185 100 1
15 190 0 1
15 190 5 0
15 190 10 0
15 190 15 0
15 190 20 0
15 190 25 0
15 190 30 0
15 190 35 0
15 190 40 0
15 190 45 0
15 190 50 0
15 190 55 0
15 190 60 0
15 190 65 0
15 190 70 0
15 190 75 0
15 190 80 0
15 190 85 0
15 190 90 0
15 190 95 0
15 190 100 1
15 195 0 1
15 195 5 0
15 195 10 0
15 195 15 0
15 195 20 0
15 195 25 0
15 195 30 0
15 195 35 0
15 195 40 0
15 195 45 0
15 195 50 0
15 195 55 0
15 195 60 0
15 195 65 0
15 195 70 0
15 195 75 0
15 195 80 0
15 195 85 0
15 195 90 0
15 195 95 0
15 195 100 1
15 200 0 1
15 200 5 1
15 200 10 1
15 200 15 1
15 200 20 1
15 200 25 1
15 200 30 1
15 200 35 1
15 200 40 1
15 200 45 1
15 200 50 1
15 200 55 1
15 200 60 1
15 200 65 1
15 200 70 1
15 200 75 1
15 200 80 1
15 200 85 1
15 200 90 1
15 200 95 1
15 200 100 1
20 0 0 1
20 0 5 1
20 0 10 1
20 0 15 1
20 0 20 1
20 0 25 1
20 0 30 1
20 0 35 1
20 0 40 1
20 0 45 1
20 0 50 1
20 0 55 1
20 0 60 1
20 0 65 1
20 0 70 1
20 0 75 1
20 0 80 1
20 0 85 1
20 0 90 1
20 0 95 1
20 0 100 1
20 5 0 1
20 5 5 0
20 5 10 0
20 5 15 0
20 5 20 0
20 5 25 0
20 5 30 0
20 5 35 0
20 5 40 0
20 5 45 0
20 5 50 0
20 5 55 0
20 5 60 0
20 5 65 0
20 5 70 0
